2025-04-04 02:06:15 status installed base-files:arm64 11ubuntu5
2025-04-04 02:06:16 startup packages configure
2025-04-04 02:06:18 startup archives unpack
2025-04-04 02:06:18 upgrade base-passwd:arm64 3.5.47 3.5.47
2025-04-04 02:06:18 status half-configured base-passwd:arm64 3.5.47
2025-04-04 02:06:18 status unpacked base-passwd:arm64 3.5.47
2025-04-04 02:06:18 status half-installed base-passwd:arm64 3.5.47
2025-04-04 02:06:18 status unpacked base-passwd:arm64 3.5.47
2025-04-04 02:06:19 startup packages configure
2025-04-04 02:06:19 configure base-passwd:arm64 3.5.47 <none>
2025-04-04 02:06:19 status unpacked base-passwd:arm64 3.5.47
2025-04-04 02:06:19 status half-configured base-passwd:arm64 3.5.47
2025-04-04 02:06:19 status installed base-passwd:arm64 3.5.47
2025-04-04 02:06:19 startup packages configure
2025-04-04 02:06:23 startup archives unpack
2025-04-04 02:06:23 upgrade bash:arm64 5.0-6ubuntu1 5.0-6ubuntu1
2025-04-04 02:06:23 status half-configured bash:arm64 5.0-6ubuntu1
2025-04-04 02:06:23 status unpacked bash:arm64 5.0-6ubuntu1
2025-04-04 02:06:23 status half-installed bash:arm64 5.0-6ubuntu1
2025-04-04 02:06:23 status unpacked bash:arm64 5.0-6ubuntu1
2025-04-04 02:06:23 startup packages configure
2025-04-04 02:06:23 configure bash:arm64 5.0-6ubuntu1 <none>
2025-04-04 02:06:23 status unpacked bash:arm64 5.0-6ubuntu1
2025-04-04 02:06:23 status half-configured bash:arm64 5.0-6ubuntu1
2025-04-04 02:06:23 status installed bash:arm64 5.0-6ubuntu1
2025-04-04 02:06:23 startup packages configure
2025-04-04 02:06:26 startup archives unpack
2025-04-04 02:06:26 upgrade bsdutils:arm64 1:2.34-0.1ubuntu9 1:2.34-0.1ubuntu9
2025-04-04 02:06:26 status half-configured bsdutils:arm64 1:2.34-0.1ubuntu9
2025-04-04 02:06:26 status unpacked bsdutils:arm64 1:2.34-0.1ubuntu9
2025-04-04 02:06:26 status half-installed bsdutils:arm64 1:2.34-0.1ubuntu9
2025-04-04 02:06:26 status unpacked bsdutils:arm64 1:2.34-0.1ubuntu9
2025-04-04 02:06:26 startup packages configure
2025-04-04 02:06:26 configure bsdutils:arm64 1:2.34-0.1ubuntu9 <none>
2025-04-04 02:06:26 status unpacked bsdutils:arm64 1:2.34-0.1ubuntu9
2025-04-04 02:06:26 status half-configured bsdutils:arm64 1:2.34-0.1ubuntu9
2025-04-04 02:06:26 status installed bsdutils:arm64 1:2.34-0.1ubuntu9
2025-04-04 02:06:27 startup packages configure
2025-04-04 02:06:29 startup archives unpack
2025-04-04 02:06:29 upgrade bzip2:arm64 1.0.8-2 1.0.8-2
2025-04-04 02:06:29 status half-configured bzip2:arm64 1.0.8-2
2025-04-04 02:06:29 status unpacked bzip2:arm64 1.0.8-2
2025-04-04 02:06:29 status half-installed bzip2:arm64 1.0.8-2
2025-04-04 02:06:29 status unpacked bzip2:arm64 1.0.8-2
2025-04-04 02:06:30 startup packages configure
2025-04-04 02:06:30 configure bzip2:arm64 1.0.8-2 <none>
2025-04-04 02:06:30 status unpacked bzip2:arm64 1.0.8-2
2025-04-04 02:06:30 status half-configured bzip2:arm64 1.0.8-2
2025-04-04 02:06:30 status installed bzip2:arm64 1.0.8-2
2025-04-04 02:06:34 startup archives unpack
2025-04-04 02:06:34 upgrade coreutils:arm64 8.30-3ubuntu2 8.30-3ubuntu2
2025-04-04 02:06:34 status half-configured coreutils:arm64 8.30-3ubuntu2
2025-04-04 02:06:34 status unpacked coreutils:arm64 8.30-3ubuntu2
2025-04-04 02:06:34 status half-installed coreutils:arm64 8.30-3ubuntu2
2025-04-04 02:06:34 status unpacked coreutils:arm64 8.30-3ubuntu2
2025-04-04 02:06:34 startup packages configure
2025-04-04 02:06:34 configure coreutils:arm64 8.30-3ubuntu2 <none>
2025-04-04 02:06:34 status unpacked coreutils:arm64 8.30-3ubuntu2
2025-04-04 02:06:34 status half-configured coreutils:arm64 8.30-3ubuntu2
2025-04-04 02:06:34 status installed coreutils:arm64 8.30-3ubuntu2
2025-04-04 02:06:35 startup packages configure
2025-04-04 02:06:37 startup archives unpack
2025-04-04 02:06:37 upgrade dash:arm64 0.5.10.2-6 0.5.10.2-6
2025-04-04 02:06:37 status half-configured dash:arm64 0.5.10.2-6
2025-04-04 02:06:37 status unpacked dash:arm64 0.5.10.2-6
2025-04-04 02:06:37 status half-installed dash:arm64 0.5.10.2-6
2025-04-04 02:06:37 status unpacked dash:arm64 0.5.10.2-6
2025-04-04 02:06:38 startup packages configure
2025-04-04 02:06:38 configure dash:arm64 0.5.10.2-6 <none>
2025-04-04 02:06:38 status unpacked dash:arm64 0.5.10.2-6
2025-04-04 02:06:38 status half-configured dash:arm64 0.5.10.2-6
2025-04-04 02:06:38 status installed dash:arm64 0.5.10.2-6
2025-04-04 02:06:38 startup packages configure
2025-04-04 02:06:41 startup archives unpack
2025-04-04 02:06:41 upgrade debconf:all 1.5.73 1.5.73
2025-04-04 02:06:41 status half-configured debconf:all 1.5.73
2025-04-04 02:06:41 status unpacked debconf:all 1.5.73
2025-04-04 02:06:41 status half-installed debconf:all 1.5.73
2025-04-04 02:06:41 status unpacked debconf:all 1.5.73
2025-04-04 02:06:41 startup packages configure
2025-04-04 02:06:41 configure debconf:all 1.5.73 <none>
2025-04-04 02:06:41 status unpacked debconf:all 1.5.73
2025-04-04 02:06:41 status half-configured debconf:all 1.5.73
2025-04-04 02:06:41 status installed debconf:all 1.5.73
2025-04-04 02:06:41 startup packages configure
2025-04-04 02:06:44 startup archives unpack
2025-04-04 02:06:44 upgrade debianutils:arm64 4.9.1 4.9.1
2025-04-04 02:06:44 status half-configured debianutils:arm64 4.9.1
2025-04-04 02:06:44 status unpacked debianutils:arm64 4.9.1
2025-04-04 02:06:44 status half-installed debianutils:arm64 4.9.1
2025-04-04 02:06:44 status unpacked debianutils:arm64 4.9.1
2025-04-04 02:06:44 startup packages configure
2025-04-04 02:06:44 configure debianutils:arm64 4.9.1 <none>
2025-04-04 02:06:44 status unpacked debianutils:arm64 4.9.1
2025-04-04 02:06:44 status half-configured debianutils:arm64 4.9.1
2025-04-04 02:06:44 status installed debianutils:arm64 4.9.1
2025-04-04 02:06:45 startup packages configure
2025-04-04 02:06:48 startup archives unpack
2025-04-04 02:06:48 upgrade diffutils:arm64 1:3.7-3 1:3.7-3
2025-04-04 02:06:48 status half-configured diffutils:arm64 1:3.7-3
2025-04-04 02:06:48 status unpacked diffutils:arm64 1:3.7-3
2025-04-04 02:06:48 status half-installed diffutils:arm64 1:3.7-3
2025-04-04 02:06:48 status unpacked diffutils:arm64 1:3.7-3
2025-04-04 02:06:48 startup packages configure
2025-04-04 02:06:48 configure diffutils:arm64 1:3.7-3 <none>
2025-04-04 02:06:48 status unpacked diffutils:arm64 1:3.7-3
2025-04-04 02:06:48 status half-configured diffutils:arm64 1:3.7-3
2025-04-04 02:06:48 status installed diffutils:arm64 1:3.7-3
2025-04-04 02:06:48 startup packages configure
2025-04-04 02:06:52 startup archives unpack
2025-04-04 02:06:52 upgrade dpkg:arm64 1.19.7ubuntu3 1.19.7ubuntu3
2025-04-04 02:06:52 status half-configured dpkg:arm64 1.19.7ubuntu3
2025-04-04 02:06:52 status unpacked dpkg:arm64 1.19.7ubuntu3
2025-04-04 02:06:52 status half-installed dpkg:arm64 1.19.7ubuntu3
2025-04-04 02:06:52 status unpacked dpkg:arm64 1.19.7ubuntu3
2025-04-04 02:06:52 startup packages configure
2025-04-04 02:06:52 configure dpkg:arm64 1.19.7ubuntu3 <none>
2025-04-04 02:06:52 status unpacked dpkg:arm64 1.19.7ubuntu3
2025-04-04 02:06:52 status half-configured dpkg:arm64 1.19.7ubuntu3
2025-04-04 02:06:52 status installed dpkg:arm64 1.19.7ubuntu3
2025-04-04 02:06:53 startup packages configure
2025-04-04 02:06:56 startup archives unpack
2025-04-04 02:06:56 upgrade e2fsprogs:arm64 1.45.5-2ubuntu1 1.45.5-2ubuntu1
2025-04-04 02:06:56 status half-configured e2fsprogs:arm64 1.45.5-2ubuntu1
2025-04-04 02:06:56 status unpacked e2fsprogs:arm64 1.45.5-2ubuntu1
2025-04-04 02:06:56 status half-installed e2fsprogs:arm64 1.45.5-2ubuntu1
2025-04-04 02:06:56 status unpacked e2fsprogs:arm64 1.45.5-2ubuntu1
2025-04-04 02:06:56 startup packages configure
2025-04-04 02:06:56 configure e2fsprogs:arm64 1.45.5-2ubuntu1 <none>
2025-04-04 02:06:56 status unpacked e2fsprogs:arm64 1.45.5-2ubuntu1
2025-04-04 02:06:56 status half-configured e2fsprogs:arm64 1.45.5-2ubuntu1
2025-04-04 02:06:56 status installed e2fsprogs:arm64 1.45.5-2ubuntu1
2025-04-04 02:06:59 startup archives unpack
2025-04-04 02:06:59 upgrade fdisk:arm64 2.34-0.1ubuntu9 2.34-0.1ubuntu9
2025-04-04 02:06:59 status half-configured fdisk:arm64 2.34-0.1ubuntu9
2025-04-04 02:06:59 status unpacked fdisk:arm64 2.34-0.1ubuntu9
2025-04-04 02:06:59 status half-installed fdisk:arm64 2.34-0.1ubuntu9
2025-04-04 02:06:59 status unpacked fdisk:arm64 2.34-0.1ubuntu9
2025-04-04 02:06:59 startup packages configure
2025-04-04 02:06:59 configure fdisk:arm64 2.34-0.1ubuntu9 <none>
2025-04-04 02:06:59 status unpacked fdisk:arm64 2.34-0.1ubuntu9
2025-04-04 02:06:59 status half-configured fdisk:arm64 2.34-0.1ubuntu9
2025-04-04 02:06:59 status installed fdisk:arm64 2.34-0.1ubuntu9
2025-04-04 02:07:02 startup archives unpack
2025-04-04 02:07:02 upgrade findutils:arm64 4.7.0-1ubuntu1 4.7.0-1ubuntu1
2025-04-04 02:07:02 status half-configured findutils:arm64 4.7.0-1ubuntu1
2025-04-04 02:07:02 status unpacked findutils:arm64 4.7.0-1ubuntu1
2025-04-04 02:07:02 status half-installed findutils:arm64 4.7.0-1ubuntu1
2025-04-04 02:07:02 status unpacked findutils:arm64 4.7.0-1ubuntu1
2025-04-04 02:07:03 startup packages configure
2025-04-04 02:07:03 configure findutils:arm64 4.7.0-1ubuntu1 <none>
2025-04-04 02:07:03 status unpacked findutils:arm64 4.7.0-1ubuntu1
2025-04-04 02:07:03 status half-configured findutils:arm64 4.7.0-1ubuntu1
2025-04-04 02:07:03 status installed findutils:arm64 4.7.0-1ubuntu1
2025-04-04 02:07:03 startup packages configure
2025-04-04 02:07:06 startup archives unpack
2025-04-04 02:07:06 upgrade gcc-10-base:arm64 10-20200411-0ubuntu1 10-20200411-0ubuntu1
2025-04-04 02:07:06 status half-configured gcc-10-base:arm64 10-20200411-0ubuntu1
2025-04-04 02:07:06 status unpacked gcc-10-base:arm64 10-20200411-0ubuntu1
2025-04-04 02:07:06 status half-installed gcc-10-base:arm64 10-20200411-0ubuntu1
2025-04-04 02:07:06 status unpacked gcc-10-base:arm64 10-20200411-0ubuntu1
2025-04-04 02:07:06 startup packages configure
2025-04-04 02:07:06 configure gcc-10-base:arm64 10-20200411-0ubuntu1 <none>
2025-04-04 02:07:06 status unpacked gcc-10-base:arm64 10-20200411-0ubuntu1
2025-04-04 02:07:06 status half-configured gcc-10-base:arm64 10-20200411-0ubuntu1
2025-04-04 02:07:06 status installed gcc-10-base:arm64 10-20200411-0ubuntu1
2025-04-04 02:07:06 startup packages configure
2025-04-04 02:07:09 startup archives unpack
2025-04-04 02:07:09 upgrade gpgv:arm64 2.2.19-3ubuntu2 2.2.19-3ubuntu2
2025-04-04 02:07:09 status half-configured gpgv:arm64 2.2.19-3ubuntu2
2025-04-04 02:07:09 status unpacked gpgv:arm64 2.2.19-3ubuntu2
2025-04-04 02:07:09 status half-installed gpgv:arm64 2.2.19-3ubuntu2
2025-04-04 02:07:09 status unpacked gpgv:arm64 2.2.19-3ubuntu2
2025-04-04 02:07:09 startup packages configure
2025-04-04 02:07:09 configure gpgv:arm64 2.2.19-3ubuntu2 <none>
2025-04-04 02:07:09 status unpacked gpgv:arm64 2.2.19-3ubuntu2
2025-04-04 02:07:09 status half-configured gpgv:arm64 2.2.19-3ubuntu2
2025-04-04 02:07:09 status installed gpgv:arm64 2.2.19-3ubuntu2
2025-04-04 02:07:09 startup packages configure
2025-04-04 02:07:12 startup archives unpack
2025-04-04 02:07:12 upgrade grep:arm64 3.4-1 3.4-1
2025-04-04 02:07:12 status half-configured grep:arm64 3.4-1
2025-04-04 02:07:12 status unpacked grep:arm64 3.4-1
2025-04-04 02:07:12 status half-installed grep:arm64 3.4-1
2025-04-04 02:07:12 status unpacked grep:arm64 3.4-1
2025-04-04 02:07:12 startup packages configure
2025-04-04 02:07:12 configure grep:arm64 3.4-1 <none>
2025-04-04 02:07:12 status unpacked grep:arm64 3.4-1
2025-04-04 02:07:12 status half-configured grep:arm64 3.4-1
2025-04-04 02:07:12 status installed grep:arm64 3.4-1
2025-04-04 02:07:13 startup packages configure
2025-04-04 02:07:15 startup archives unpack
2025-04-04 02:07:15 upgrade gzip:arm64 1.10-0ubuntu4 1.10-0ubuntu4
2025-04-04 02:07:15 status half-configured gzip:arm64 1.10-0ubuntu4
2025-04-04 02:07:15 status unpacked gzip:arm64 1.10-0ubuntu4
2025-04-04 02:07:15 status half-installed gzip:arm64 1.10-0ubuntu4
2025-04-04 02:07:15 status unpacked gzip:arm64 1.10-0ubuntu4
2025-04-04 02:07:16 startup packages configure
2025-04-04 02:07:16 configure gzip:arm64 1.10-0ubuntu4 <none>
2025-04-04 02:07:16 status unpacked gzip:arm64 1.10-0ubuntu4
2025-04-04 02:07:16 status half-configured gzip:arm64 1.10-0ubuntu4
2025-04-04 02:07:16 status installed gzip:arm64 1.10-0ubuntu4
2025-04-04 02:07:16 startup packages configure
2025-04-04 02:07:18 startup archives unpack
2025-04-04 02:07:18 upgrade hostname:arm64 3.23 3.23
2025-04-04 02:07:18 status half-configured hostname:arm64 3.23
2025-04-04 02:07:18 status unpacked hostname:arm64 3.23
2025-04-04 02:07:19 status half-installed hostname:arm64 3.23
2025-04-04 02:07:19 status unpacked hostname:arm64 3.23
2025-04-04 02:07:19 startup packages configure
2025-04-04 02:07:19 configure hostname:arm64 3.23 <none>
2025-04-04 02:07:19 status unpacked hostname:arm64 3.23
2025-04-04 02:07:19 status half-configured hostname:arm64 3.23
2025-04-04 02:07:19 status installed hostname:arm64 3.23
2025-04-04 02:07:19 startup packages configure
2025-04-04 02:07:22 startup archives unpack
2025-04-04 02:07:22 upgrade init-system-helpers:all 1.57 1.57
2025-04-04 02:07:22 status half-configured init-system-helpers:all 1.57
2025-04-04 02:07:22 status unpacked init-system-helpers:all 1.57
2025-04-04 02:07:22 status half-installed init-system-helpers:all 1.57
2025-04-04 02:07:22 status unpacked init-system-helpers:all 1.57
2025-04-04 02:07:22 startup packages configure
2025-04-04 02:07:22 configure init-system-helpers:all 1.57 <none>
2025-04-04 02:07:22 status unpacked init-system-helpers:all 1.57
2025-04-04 02:07:22 status half-configured init-system-helpers:all 1.57
2025-04-04 02:07:22 status installed init-system-helpers:all 1.57
2025-04-04 02:07:22 startup packages configure
2025-04-04 02:07:25 startup archives unpack
2025-04-04 02:07:25 upgrade libacl1:arm64 2.2.53-6 2.2.53-6
2025-04-04 02:07:25 status triggers-pending libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:07:25 status half-configured libacl1:arm64 2.2.53-6
2025-04-04 02:07:25 status unpacked libacl1:arm64 2.2.53-6
2025-04-04 02:07:25 status half-installed libacl1:arm64 2.2.53-6
2025-04-04 02:07:25 status unpacked libacl1:arm64 2.2.53-6
2025-04-04 02:07:25 startup packages configure
2025-04-04 02:07:25 configure libacl1:arm64 2.2.53-6 <none>
2025-04-04 02:07:25 status unpacked libacl1:arm64 2.2.53-6
2025-04-04 02:07:25 status half-configured libacl1:arm64 2.2.53-6
2025-04-04 02:07:25 status installed libacl1:arm64 2.2.53-6
2025-04-04 02:07:25 startup packages configure
2025-04-04 02:07:25 trigproc libc-bin:arm64 2.31-0ubuntu9 <none>
2025-04-04 02:07:25 status half-configured libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:07:25 status installed libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:07:29 startup archives unpack
2025-04-04 02:07:29 upgrade libapt-pkg6.0:arm64 2.0.2 2.0.2
2025-04-04 02:07:29 status triggers-pending libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:07:29 status half-configured libapt-pkg6.0:arm64 2.0.2
2025-04-04 02:07:29 status unpacked libapt-pkg6.0:arm64 2.0.2
2025-04-04 02:07:29 status half-installed libapt-pkg6.0:arm64 2.0.2
2025-04-04 02:07:29 status unpacked libapt-pkg6.0:arm64 2.0.2
2025-04-04 02:07:29 startup packages configure
2025-04-04 02:07:29 configure libapt-pkg6.0:arm64 2.0.2 <none>
2025-04-04 02:07:29 status unpacked libapt-pkg6.0:arm64 2.0.2
2025-04-04 02:07:29 status half-configured libapt-pkg6.0:arm64 2.0.2
2025-04-04 02:07:29 status installed libapt-pkg6.0:arm64 2.0.2
2025-04-04 02:07:29 startup packages configure
2025-04-04 02:07:29 trigproc libc-bin:arm64 2.31-0ubuntu9 <none>
2025-04-04 02:07:29 status half-configured libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:07:29 status installed libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:07:32 startup archives unpack
2025-04-04 02:07:32 upgrade libattr1:arm64 1:2.4.48-5 1:2.4.48-5
2025-04-04 02:07:32 status triggers-pending libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:07:32 status half-configured libattr1:arm64 1:2.4.48-5
2025-04-04 02:07:32 status unpacked libattr1:arm64 1:2.4.48-5
2025-04-04 02:07:32 status half-installed libattr1:arm64 1:2.4.48-5
2025-04-04 02:07:32 status unpacked libattr1:arm64 1:2.4.48-5
2025-04-04 02:07:32 startup packages configure
2025-04-04 02:07:32 configure libattr1:arm64 1:2.4.48-5 <none>
2025-04-04 02:07:32 status unpacked libattr1:arm64 1:2.4.48-5
2025-04-04 02:07:32 status half-configured libattr1:arm64 1:2.4.48-5
2025-04-04 02:07:32 status installed libattr1:arm64 1:2.4.48-5
2025-04-04 02:07:32 startup packages configure
2025-04-04 02:07:32 trigproc libc-bin:arm64 2.31-0ubuntu9 <none>
2025-04-04 02:07:32 status half-configured libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:07:32 status installed libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:07:35 startup archives unpack
2025-04-04 02:07:35 upgrade libaudit-common:all 1:2.8.5-2ubuntu6 1:2.8.5-2ubuntu6
2025-04-04 02:07:35 status half-configured libaudit-common:all 1:2.8.5-2ubuntu6
2025-04-04 02:07:35 status unpacked libaudit-common:all 1:2.8.5-2ubuntu6
2025-04-04 02:07:35 status half-installed libaudit-common:all 1:2.8.5-2ubuntu6
2025-04-04 02:07:35 status unpacked libaudit-common:all 1:2.8.5-2ubuntu6
2025-04-04 02:07:35 startup packages configure
2025-04-04 02:07:35 configure libaudit-common:all 1:2.8.5-2ubuntu6 <none>
2025-04-04 02:07:35 status unpacked libaudit-common:all 1:2.8.5-2ubuntu6
2025-04-04 02:07:35 status half-configured libaudit-common:all 1:2.8.5-2ubuntu6
2025-04-04 02:07:35 status installed libaudit-common:all 1:2.8.5-2ubuntu6
2025-04-04 02:07:35 startup packages configure
2025-04-04 02:07:38 startup archives unpack
2025-04-04 02:07:38 upgrade libaudit1:arm64 1:2.8.5-2ubuntu6 1:2.8.5-2ubuntu6
2025-04-04 02:07:38 status triggers-pending libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:07:38 status half-configured libaudit1:arm64 1:2.8.5-2ubuntu6
2025-04-04 02:07:38 status unpacked libaudit1:arm64 1:2.8.5-2ubuntu6
2025-04-04 02:07:38 status half-installed libaudit1:arm64 1:2.8.5-2ubuntu6
2025-04-04 02:07:38 status unpacked libaudit1:arm64 1:2.8.5-2ubuntu6
2025-04-04 02:07:38 startup packages configure
2025-04-04 02:07:38 configure libaudit1:arm64 1:2.8.5-2ubuntu6 <none>
2025-04-04 02:07:38 status unpacked libaudit1:arm64 1:2.8.5-2ubuntu6
2025-04-04 02:07:38 status half-configured libaudit1:arm64 1:2.8.5-2ubuntu6
2025-04-04 02:07:38 status installed libaudit1:arm64 1:2.8.5-2ubuntu6
2025-04-04 02:07:39 startup packages configure
2025-04-04 02:07:39 trigproc libc-bin:arm64 2.31-0ubuntu9 <none>
2025-04-04 02:07:39 status half-configured libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:07:39 status installed libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:07:41 startup archives unpack
2025-04-04 02:07:41 upgrade libblkid1:arm64 2.34-0.1ubuntu9 2.34-0.1ubuntu9
2025-04-04 02:07:41 status triggers-pending libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:07:41 status half-configured libblkid1:arm64 2.34-0.1ubuntu9
2025-04-04 02:07:41 status unpacked libblkid1:arm64 2.34-0.1ubuntu9
2025-04-04 02:07:41 status half-installed libblkid1:arm64 2.34-0.1ubuntu9
2025-04-04 02:07:41 status unpacked libblkid1:arm64 2.34-0.1ubuntu9
2025-04-04 02:07:42 startup packages configure
2025-04-04 02:07:42 configure libblkid1:arm64 2.34-0.1ubuntu9 <none>
2025-04-04 02:07:42 status unpacked libblkid1:arm64 2.34-0.1ubuntu9
2025-04-04 02:07:42 status half-configured libblkid1:arm64 2.34-0.1ubuntu9
2025-04-04 02:07:42 status installed libblkid1:arm64 2.34-0.1ubuntu9
2025-04-04 02:07:42 startup packages configure
2025-04-04 02:07:42 trigproc libc-bin:arm64 2.31-0ubuntu9 <none>
2025-04-04 02:07:42 status half-configured libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:07:42 status installed libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:07:44 startup archives unpack
2025-04-04 02:07:44 upgrade libbz2-1.0:arm64 1.0.8-2 1.0.8-2
2025-04-04 02:07:44 status triggers-pending libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:07:44 status half-configured libbz2-1.0:arm64 1.0.8-2
2025-04-04 02:07:44 status unpacked libbz2-1.0:arm64 1.0.8-2
2025-04-04 02:07:44 status half-installed libbz2-1.0:arm64 1.0.8-2
2025-04-04 02:07:44 status unpacked libbz2-1.0:arm64 1.0.8-2
2025-04-04 02:07:45 startup packages configure
2025-04-04 02:07:45 configure libbz2-1.0:arm64 1.0.8-2 <none>
2025-04-04 02:07:45 status unpacked libbz2-1.0:arm64 1.0.8-2
2025-04-04 02:07:45 status half-configured libbz2-1.0:arm64 1.0.8-2
2025-04-04 02:07:45 status installed libbz2-1.0:arm64 1.0.8-2
2025-04-04 02:07:45 startup packages configure
2025-04-04 02:07:45 trigproc libc-bin:arm64 2.31-0ubuntu9 <none>
2025-04-04 02:07:45 status half-configured libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:07:45 status installed libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:07:48 startup archives unpack
2025-04-04 02:07:48 upgrade libc-bin:arm64 2.31-0ubuntu9 2.31-0ubuntu9
2025-04-04 02:07:48 status half-configured libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:07:48 status unpacked libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:07:48 status half-installed libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:07:48 status unpacked libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:07:49 startup packages configure
2025-04-04 02:07:49 configure libc-bin:arm64 2.31-0ubuntu9 <none>
2025-04-04 02:07:49 status unpacked libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:07:49 status half-configured libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:07:49 status installed libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:07:49 startup packages configure
2025-04-04 02:07:53 startup archives unpack
2025-04-04 02:07:53 upgrade libc6:arm64 2.31-0ubuntu9 2.31-0ubuntu9
2025-04-04 02:07:53 status triggers-pending libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:07:53 status half-configured libc6:arm64 2.31-0ubuntu9
2025-04-04 02:07:53 status unpacked libc6:arm64 2.31-0ubuntu9
2025-04-04 02:07:53 status half-installed libc6:arm64 2.31-0ubuntu9
2025-04-04 02:07:54 status unpacked libc6:arm64 2.31-0ubuntu9
2025-04-04 02:07:54 startup packages configure
2025-04-04 02:07:54 configure libc6:arm64 2.31-0ubuntu9 <none>
2025-04-04 02:07:54 status unpacked libc6:arm64 2.31-0ubuntu9
2025-04-04 02:07:54 status half-configured libc6:arm64 2.31-0ubuntu9
2025-04-04 02:07:55 status installed libc6:arm64 2.31-0ubuntu9
2025-04-04 02:07:55 startup packages configure
2025-04-04 02:07:55 trigproc libc-bin:arm64 2.31-0ubuntu9 <none>
2025-04-04 02:07:55 status half-configured libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:07:55 status installed libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:07:58 startup archives unpack
2025-04-04 02:07:58 upgrade libcap-ng0:arm64 0.7.9-2.1build1 0.7.9-2.1build1
2025-04-04 02:07:58 status triggers-pending libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:07:58 status half-configured libcap-ng0:arm64 0.7.9-2.1build1
2025-04-04 02:07:58 status unpacked libcap-ng0:arm64 0.7.9-2.1build1
2025-04-04 02:07:58 status half-installed libcap-ng0:arm64 0.7.9-2.1build1
2025-04-04 02:07:58 status unpacked libcap-ng0:arm64 0.7.9-2.1build1
2025-04-04 02:07:58 startup packages configure
2025-04-04 02:07:58 configure libcap-ng0:arm64 0.7.9-2.1build1 <none>
2025-04-04 02:07:58 status unpacked libcap-ng0:arm64 0.7.9-2.1build1
2025-04-04 02:07:58 status half-configured libcap-ng0:arm64 0.7.9-2.1build1
2025-04-04 02:07:58 status installed libcap-ng0:arm64 0.7.9-2.1build1
2025-04-04 02:07:58 startup packages configure
2025-04-04 02:07:58 trigproc libc-bin:arm64 2.31-0ubuntu9 <none>
2025-04-04 02:07:58 status half-configured libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:07:58 status installed libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:08:01 startup archives unpack
2025-04-04 02:08:01 upgrade libcom-err2:arm64 1.45.5-2ubuntu1 1.45.5-2ubuntu1
2025-04-04 02:08:01 status triggers-pending libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:08:01 status half-configured libcom-err2:arm64 1.45.5-2ubuntu1
2025-04-04 02:08:01 status unpacked libcom-err2:arm64 1.45.5-2ubuntu1
2025-04-04 02:08:01 status half-installed libcom-err2:arm64 1.45.5-2ubuntu1
2025-04-04 02:08:01 status unpacked libcom-err2:arm64 1.45.5-2ubuntu1
2025-04-04 02:08:01 startup packages configure
2025-04-04 02:08:01 configure libcom-err2:arm64 1.45.5-2ubuntu1 <none>
2025-04-04 02:08:01 status unpacked libcom-err2:arm64 1.45.5-2ubuntu1
2025-04-04 02:08:01 status half-configured libcom-err2:arm64 1.45.5-2ubuntu1
2025-04-04 02:08:01 status installed libcom-err2:arm64 1.45.5-2ubuntu1
2025-04-04 02:08:01 trigproc libc-bin:arm64 2.31-0ubuntu9 <none>
2025-04-04 02:08:01 status half-configured libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:08:01 status installed libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:08:04 startup archives unpack
2025-04-04 02:08:04 upgrade libcrypt1:arm64 1:4.4.10-10ubuntu4 1:4.4.10-10ubuntu4
2025-04-04 02:08:04 status triggers-pending libc-bin:arm64 2.31-0ubuntu9
2025-04-04 02:08:04 status half-configured libcrypt1:arm64 1:4.4.10-10ubuntu4
